timestamp,VendorID,VendorCountry,VendorStateProvince,productId,product_name,categoryId,price,quantity
2025-10-15T02:33:33.385868,6015,Italy,Lombardy,SF-BUD-G02,The Sims 5,SIMULATION,53.0,4
2025-10-15T02:33:40.381604,3766,Canada,British Columbia,WC-SH-G02,World of Cheese,STRATEGY,24.38,2
2025-10-15T02:35:46.383768,8355,Australia,Queensland,MB-AC-005,Mouse Pad,accessories,19.38,4
2025-10-15T02:37:16.387013,5179,Germany,Hamburg,SF-BUD-G01,Grand Theft Scooter,SIMULATION,45.92,3
2025-10-15T02:39:03.387821,3988,Canada,Ontario,WC-SH-G04,Command & Conquer,STRATEGY,45.14,2
2025-10-15T02:42:06.387196,4630,Mexico,Jalisco,FS-FGA-G03,NBA 2K24,SPORTS,57.14,5
2025-10-15T02:45:38.384760,4250,Mexico,Nuevo León,MB-AC-003,Gaming Keyboard,accessories,119.47,3
2025-10-15T02:46:58.385585,5247,Germany,Hamburg,SF-BUD-G03,Cities: Skylines,SIMULATION,31.29,5
2025-10-15T02:52:42.385129,9629,South Africa,Western Cape,MB-AC-001,Gaming Headset,accessories,81.75,1
2025-10-15T02:55:29.387124,7643,China,Beijing,WC-SH-G03,Manganiello Bros.,STRATEGY,31.93,5
2025-10-15T02:58:45.391543,9181,South Africa,Western Cape,MB-AC-004,Gaming Mouse,accessories,53.32,1
2025-10-15T02:59:08.383492,5799,France,Île-de-France,FS-FGA-G01,Madden NFL,SPORTS,54.49,2
2025-10-15T03:01:37.385362,9070,South Africa,Gauteng,FS-FGA-G03,NBA 2K24,SPORTS,56.98,3
2025-10-15T03:04:41.388667,7231,Japan,Kyoto,SF-BUD-G02,The Sims 5,SIMULATION,47.23,1
2025-10-15T03:05:12.391912,9705,South Africa,Gauteng,MB-AC-001,Gaming Headset,accessories,83.03,3
2025-10-15T03:06:53.387411,5045,Germany,Berlin,MB-AG-G03,Call of Duty,ACTION,75.68,1
2025-10-15T03:06:59.387370,9493,South Africa,Western Cape,FS-FGA-G01,Madden NFL,SPORTS,64.15,1
2025-10-15T03:07:00.384824,9636,South Africa,Western Cape,MB-AC-002,Wireless Controller,accessories,58.78,5
2025-10-15T03:08:36.389995,6320,Italy,Lazio,MB-AC-004,Gaming Mouse,accessories,45.02,1
2025-10-15T03:09:29.391026,3294,Canada,Alberta,MB-AC-004,Gaming Mouse,accessories,50.69,5
2025-10-15T03:11:28.385473,7646,China,Shanghai,SF-BUD-G03,Cities: Skylines,SIMULATION,28.24,3
2025-10-15T03:12:22.388634,3963,Canada,Alberta,MB-AG-G04,Assassin's Creed,ACTION,48.14,1
2025-10-15T03:16:17.384844,4417,Mexico,Nuevo León,FS-FGA-G01,Madden NFL,SPORTS,61.75,3
2025-10-15T03:16:56.381174,4358,Mexico,Jalisco,FS-FGA-G01,Madden NFL,SPORTS,60.15,5
2025-10-15T03:18:46.393483,7543,China,Guangdong,MB-AC-002,Wireless Controller,accessories,54.49,3
2025-10-15T03:21:24.386140,8772,Brazil,São Paulo,SF-BUD-G01,Grand Theft Scooter,SIMULATION,46.9,4
2025-10-15T03:22:41.386646,5772,France,Provence,MB-AG-G01,Shrek Soccer,ACTION,14.74,3
2025-10-15T03:23:30.392207,7607,China,Shanghai,WC-SH-G02,World of Cheese,STRATEGY,25.65,1
2025-10-15T03:24:11.387030,5748,France,Île-de-France,FS-FGA-G02,FIFA 24,SPORTS,63.74,2
2025-10-15T03:24:59.392603,8333,Australia,Victoria,MB-AC-002,Wireless Controller,accessories,56.07,1
2025-10-15T03:26:56.387604,8533,Brazil,São Paulo,FS-FGA-G01,Madden NFL,SPORTS,54.33,1
2025-10-15T03:29:44.391876,7142,Japan,Tokyo,WC-SH-G04,Command & Conquer,STRATEGY,50.09,4
2025-10-15T03:30:05.386504,9288,South Africa,Western Cape,MB-AC-004,Gaming Mouse,accessories,45.26,5
2025-10-15T03:30:38.391376,2495,USA,New York,MB-AG-G01,Shrek Soccer,ACTION,13.68,3
2025-10-15T03:32:19.382855,7123,Japan,Kyoto,MB-AC-005,Mouse Pad,accessories,19.77,1
2025-10-15T03:33:16.392008,8214,Australia,Victoria,MB-AC-004,Gaming Mouse,accessories,53.19,4
2025-10-15T03:39:25.381457,7063,Japan,Osaka,WC-SH-G02,World of Cheese,STRATEGY,27.04,5
2025-10-15T03:40:53.392571,3011,Canada,British Columbia,MB-AG-G02,Halo Infinite,ACTION,60.66,5
2025-10-15T03:41:36.381723,5131,Germany,Hamburg,FS-FGA-G01,Madden NFL,SPORTS,60.74,1
2025-10-15T03:44:54.383136,4806,Mexico,Mexico City,MB-AG-G02,Halo Infinite,ACTION,59.44,3
2025-10-15T03:46:42.390499,9635,South Africa,Gauteng,MB-AC-005,Mouse Pad,accessories,20.16,3
2025-10-15T03:48:23.392261,7292,Japan,Kyoto,SF-BUD-G03,Cities: Skylines,SIMULATION,27.6,2
2025-10-15T03:50:58.382583,6024,Italy,Lombardy,MB-AC-001,Gaming Headset,accessories,86.03,2
2025-10-15T03:51:35.391235,2415,USA,New York,FS-FGA-G02,FIFA 24,SPORTS,54.02,4
2025-10-15T03:52:29.381541,7065,Japan,Osaka,SF-BUD-G03,Cities: Skylines,SIMULATION,32.32,3
2025-10-15T03:53:33.382422,4008,Mexico,Mexico City,MB-AG-G03,Call of Duty,ACTION,73.69,3
2025-10-15T04:03:13.388005,7113,Japan,Osaka,MB-AC-001,Gaming Headset,accessories,75.47,5
2025-10-15T04:05:54.388604,5477,Germany,Hamburg,FS-FGA-G01,Madden NFL,SPORTS,61.19,2
2025-10-15T04:07:24.388573,8457,Australia,Victoria,MB-AC-003,Gaming Keyboard,accessories,139.95,1
2025-10-15T04:09:51.388974,6298,Italy,Lombardy,MB-AC-001,Gaming Headset,accessories,85.96,3
2025-10-15T04:10:33.381956,5778,France,Aquitaine,FS-FGA-G02,FIFA 24,SPORTS,62.94,3
2025-10-15T04:11:31.390887,5441,Germany,Bavaria,WC-SH-G05,Total War: Warhammer,STRATEGY,58.38,5
2025-10-15T04:14:37.382053,6662,UK,Scotland,MB-AG-G01,Shrek Soccer,ACTION,14.4,5
2025-10-15T04:16:17.392442,7164,Japan,Tokyo,MB-AC-003,Gaming Keyboard,accessories,131.75,5
2025-10-15T04:19:51.382454,4537,Mexico,Mexico City,WC-SH-G05,Total War: Warhammer,STRATEGY,65.18,2
2025-10-15T04:19:56.388862,6947,UK,England,FS-FGA-G01,Madden NFL,SPORTS,58.99,4
2025-10-15T04:23:03.384801,6695,UK,Scotland,MB-AC-003,Gaming Keyboard,accessories,133.06,5
2025-10-15T04:26:22.393030,8795,Brazil,Rio de Janeiro,FS-FGA-G03,NBA 2K24,SPORTS,57.03,3
2025-10-15T04:27:02.384103,8651,Brazil,Brasília,WC-SH-G01,Mediocre Kingdoms,STRATEGY,37.6,5
2025-10-15T04:30:54.387736,7485,Japan,Osaka,MB-AG-G01,Shrek Soccer,ACTION,15.76,2
2025-10-15T04:32:04.392963,3926,Canada,Quebec,MB-AG-G03,Call of Duty,ACTION,63.43,1
2025-10-15T04:33:09.384670,5220,Germany,Bavaria,SF-BUD-G03,Cities: Skylines,SIMULATION,29.0,2
2025-10-15T04:36:46.393600,4354,Mexico,Nuevo León,MB-AG-G03,Call of Duty,ACTION,74.75,5
2025-10-15T04:36:54.393183,7106,Japan,Osaka,WC-SH-G04,Command & Conquer,STRATEGY,54.83,1
2025-10-15T04:39:36.390585,5302,Germany,Bavaria,SF-BUD-G03,Cities: Skylines,SIMULATION,31.74,5
2025-10-15T04:43:02.390512,6149,Italy,Tuscany,MB-AC-003,Gaming Keyboard,accessories,130.9,1
2025-10-15T04:43:30.385748,3530,Canada,Ontario,WC-SH-G03,Manganiello Bros.,STRATEGY,28.38,4
2025-10-15T04:51:16.387116,6346,Italy,Lombardy,WC-SH-G02,World of Cheese,STRATEGY,25.75,3
2025-10-15T04:54:47.388535,5173,Germany,Bavaria,MB-AC-004,Gaming Mouse,accessories,49.55,2
2025-10-15T04:56:30.383263,8643,Brazil,Brasília,SF-BUD-G03,Cities: Skylines,SIMULATION,30.17,3
2025-10-15T04:58:00.381384,6802,UK,England,SF-BUD-G02,The Sims 5,SIMULATION,49.39,3
2025-10-15T04:59:33.382319,3934,Canada,British Columbia,MB-AC-004,Gaming Mouse,accessories,49.08,3
2025-10-15T04:59:56.392652,9565,South Africa,KwaZulu-Natal,MB-AC-005,Mouse Pad,accessories,20.6,3
2025-10-15T05:00:29.386837,1630,USA,Florida,FS-FGA-G02,FIFA 24,SPORTS,56.16,5
2025-10-15T05:02:14.389893,2468,USA,California,MB-AG-G01,Shrek Soccer,ACTION,14.64,1
2025-10-15T05:02:39.388617,2516,USA,New York,MB-AC-001,Gaming Headset,accessories,75.8,1
2025-10-15T05:07:20.385228,8123,Australia,Queensland,SF-BUD-G01,Grand Theft Scooter,SIMULATION,47.61,3
2025-10-15T05:08:45.386951,6530,UK,Scotland,MB-AC-001,Gaming Headset,accessories,81.39,5
2025-10-15T05:10:33.392706,5051,Germany,Bavaria,MB-AC-002,Wireless Controller,accessories,64.76,2
2025-10-15T05:12:42.383929,8837,Brazil,São Paulo,FS-FGA-G02,FIFA 24,SPORTS,57.81,4
2025-10-15T05:15:15.389978,5283,Germany,Bavaria,MB-AG-G01,Shrek Soccer,ACTION,14.48,5
2025-10-15T05:16:38.389746,3003,Canada,Ontario,MB-AC-001,Gaming Headset,accessories,82.25,4
2025-10-15T05:17:24.384912,9825,South Africa,Western Cape,MB-AC-002,Wireless Controller,accessories,60.86,3
2025-10-15T05:17:48.381269,3790,Canada,British Columbia,MB-AG-G04,Assassin's Creed,ACTION,49.05,3
2025-10-15T05:18:30.385021,5099,Germany,Hamburg,WC-SH-G02,World of Cheese,STRATEGY,27.08,1
2025-10-15T05:19:02.384445,3263,Canada,Ontario,MB-AC-005,Mouse Pad,accessories,19.26,2
2025-10-15T05:19:35.384110,6907,UK,England,MB-AG-G01,Shrek Soccer,ACTION,13.94,4
2025-10-15T05:23:49.383451,1955,USA,Florida,WC-SH-G04,Command & Conquer,STRATEGY,50.37,1
2025-10-15T05:23:57.389062,4252,Mexico,Jalisco,MB-AC-004,Gaming Mouse,accessories,50.64,1
2025-10-15T05:26:14.388385,5255,Germany,Berlin,FS-FGA-G01,Madden NFL,SPORTS,63.52,3
2025-10-15T05:32:08.382392,7055,Japan,Kyoto,MB-AG-G03,Call of Duty,ACTION,68.67,1
2025-10-15T05:32:11.390196,1560,USA,Florida,SF-BUD-G03,Cities: Skylines,SIMULATION,28.45,5
2025-10-15T05:33:48.384523,8898,Brazil,Rio de Janeiro,MB-AG-G02,Halo Infinite,ACTION,63.36,4
2025-10-15T05:36:58.392679,9519,South Africa,KwaZulu-Natal,FS-FGA-G02,FIFA 24,SPORTS,60.71,5
2025-10-15T05:38:01.389438,6671,UK,Scotland,WC-SH-G01,Mediocre Kingdoms,STRATEGY,38.03,1
2025-10-15T05:38:10.391241,5559,France,Aquitaine,WC-SH-G05,Total War: Warhammer,STRATEGY,59.65,1
2025-10-15T05:38:56.386547,8220,Australia,New South Wales,MB-AC-001,Gaming Headset,accessories,85.59,4
2025-10-15T05:40:50.386517,8524,Brazil,São Paulo,SF-BUD-G02,The Sims 5,SIMULATION,53.77,4
2025-10-15T05:43:03.382336,9771,South Africa,Gauteng,MB-AC-004,Gaming Mouse,accessories,51.91,5
2025-10-15T05:43:23.389296,8066,Australia,Victoria,MB-AG-G03,Call of Duty,ACTION,66.7,2
2025-10-15T05:43:36.381034,8508,Brazil,São Paulo,MB-AC-005,Mouse Pad,accessories,20.82,4
2025-10-15T05:49:44.393288,4537,Mexico,Nuevo León,MB-AG-G01,Shrek Soccer,ACTION,13.53,5
2025-10-15T05:51:21.386873,5685,France,Provence,WC-SH-G01,Mediocre Kingdoms,STRATEGY,43.93,4
2025-10-15T05:53:33.385690,7653,China,Shanghai,FS-FGA-G01,Madden NFL,SPORTS,62.14,4
2025-10-15T05:54:34.389738,5775,France,Provence,MB-AC-004,Gaming Mouse,accessories,45.05,5
2025-10-15T05:56:41.383109,8072,Australia,Queensland,MB-AG-G02,Halo Infinite,ACTION,63.72,2
2025-10-15T05:57:38.392608,5810,France,Aquitaine,FS-FGA-G02,FIFA 24,SPORTS,60.73,2
2025-10-15T05:58:28.383078,1237,USA,Washington,WC-SH-G05,Total War: Warhammer,STRATEGY,57.08,1
2025-10-15T06:07:54.385738,9645,South Africa,KwaZulu-Natal,WC-SH-G04,Command & Conquer,STRATEGY,52.82,3
2025-10-15T06:09:16.386181,6191,Italy,Tuscany,SF-BUD-G04,Flight Simulator,SIMULATION,59.36,1
2025-10-15T06:10:01.385308,5558,France,Aquitaine,WC-SH-G05,Total War: Warhammer,STRATEGY,65.85,2
2025-10-15T06:11:43.388639,1107,USA,California,MB-AG-G04,Assassin's Creed,ACTION,45.11,1
2025-10-15T06:13:40.392204,7473,Japan,Kyoto,WC-SH-G03,Manganiello Bros.,STRATEGY,31.54,5
2025-10-15T06:15:07.392123,8876,Brazil,São Paulo,WC-SH-G02,World of Cheese,STRATEGY,25.75,5
2025-10-15T06:19:25.389464,5684,France,Île-de-France,WC-SH-G01,Mediocre Kingdoms,STRATEGY,41.61,4
2025-10-15T06:19:53.387538,6000,Italy,Lazio,FS-FGA-G01,Madden NFL,SPORTS,63.26,2
2025-10-15T06:19:57.390567,6940,UK,Wales,WC-SH-G02,World of Cheese,STRATEGY,23.03,5
2025-10-15T06:19:58.389176,6074,Italy,Tuscany,SF-BUD-G01,Grand Theft Scooter,SIMULATION,46.72,4
2025-10-15T06:20:24.382613,6356,Italy,Tuscany,MB-AC-005,Mouse Pad,accessories,19.54,5
2025-10-15T06:21:43.392337,6804,UK,England,MB-AG-G01,Shrek Soccer,ACTION,16.41,4
2025-10-15T06:22:54.381353,5066,Germany,Bavaria,WC-SH-G01,Mediocre Kingdoms,STRATEGY,40.75,4
2025-10-15T06:23:51.389702,7723,China,Guangdong,SF-BUD-G04,Flight Simulator,SIMULATION,62.51,5
2025-10-15T06:24:54.382821,6111,Italy,Lombardy,SF-BUD-G04,Flight Simulator,SIMULATION,55.88,2
2025-10-15T06:27:26.382962,6188,Italy,Tuscany,MB-AG-G04,Assassin's Creed,ACTION,46.6,3
2025-10-15T06:27:34.392279,8138,Australia,Victoria,WC-SH-G01,Mediocre Kingdoms,STRATEGY,37.11,3
2025-10-15T06:28:57.392923,6858,UK,Scotland,MB-AC-001,Gaming Headset,accessories,73.7,3
2025-10-15T06:32:15.386536,6203,Italy,Lombardy,MB-AG-G02,Halo Infinite,ACTION,64.94,5
2025-10-15T06:32:16.390483,2603,USA,California,WC-SH-G01,Mediocre Kingdoms,STRATEGY,41.37,4
2025-10-15T06:32:30.388232,8905,Brazil,São Paulo,MB-AC-004,Gaming Mouse,accessories,45.14,5
2025-10-15T06:33:08.386749,8880,Brazil,Rio de Janeiro,MB-AC-004,Gaming Mouse,accessories,53.75,2
2025-10-15T06:33:53.390306,8414,Australia,Queensland,SF-BUD-G03,Cities: Skylines,SIMULATION,28.47,1
2025-10-15T06:33:57.381310,8395,Australia,Queensland,MB-AC-003,Gaming Keyboard,accessories,125.18,4
2025-10-15T06:37:19.384853,7612,China,Shanghai,FS-FGA-G01,Madden NFL,SPORTS,59.5,3
2025-10-15T06:39:41.392373,7284,Japan,Osaka,MB-AC-004,Gaming Mouse,accessories,51.89,5
2025-10-15T06:42:28.382597,7435,Japan,Tokyo,SF-BUD-G01,Grand Theft Scooter,SIMULATION,42.87,1
2025-10-15T06:43:55.385343,3222,Canada,Alberta,MB-AC-002,Wireless Controller,accessories,64.37,1
2025-10-15T06:46:25.385379,7616,China,Shanghai,MB-AC-003,Gaming Keyboard,accessories,128.03,1
2025-10-15T06:47:47.381804,3749,Canada,Ontario,WC-SH-G01,Mediocre Kingdoms,STRATEGY,42.83,5
2025-10-15T06:50:03.391396,9249,South Africa,Gauteng,SF-BUD-G02,The Sims 5,SIMULATION,49.99,5
2025-10-15T06:50:59.388068,4028,Mexico,Mexico City,FS-FGA-G01,Madden NFL,SPORTS,64.12,5
2025-10-15T06:51:50.390370,8330,Australia,Queensland,MB-AC-002,Wireless Controller,accessories,55.94,3
2025-10-15T06:52:29.392849,8744,Brazil,Rio de Janeiro,MB-AC-005,Mouse Pad,accessories,19.85,5
2025-10-15T06:57:05.387342,5187,Germany,Hamburg,SF-BUD-G04,Flight Simulator,SIMULATION,58.4,1
2025-10-15T06:58:52.385394,6907,UK,England,FS-FGA-G03,NBA 2K24,SPORTS,58.62,2
2025-10-15T07:02:21.385663,3816,Canada,Alberta,WC-SH-G04,Command & Conquer,STRATEGY,45.5,1
2025-10-15T07:03:57.388106,3561,Canada,Alberta,WC-SH-G02,World of Cheese,STRATEGY,23.13,3
2025-10-15T07:05:56.386677,6214,Italy,Tuscany,MB-AC-004,Gaming Mouse,accessories,49.05,4
2025-10-15T07:07:07.382373,5339,Germany,Hamburg,FS-FGA-G01,Madden NFL,SPORTS,55.68,3
2025-10-15T07:07:34.391031,8312,Australia,New South Wales,WC-SH-G02,World of Cheese,STRATEGY,23.92,5
2025-10-15T07:09:34.381697,9390,South Africa,Gauteng,FS-FGA-G03,NBA 2K24,SPORTS,58.64,3
2025-10-15T07:11:15.390707,8588,Brazil,São Paulo,SF-BUD-G02,The Sims 5,SIMULATION,46.55,2
2025-10-15T07:11:52.385292,7927,China,Guangdong,FS-FGA-G02,FIFA 24,SPORTS,64.6,2
2025-10-15T07:12:18.386853,7252,Japan,Kyoto,SF-BUD-G03,Cities: Skylines,SIMULATION,27.34,4
2025-10-15T07:16:56.391072,8720,Brazil,Rio de Janeiro,MB-AG-G02,Halo Infinite,ACTION,63.44,2
2025-10-15T07:17:16.391725,5024,Germany,Berlin,SF-BUD-G02,The Sims 5,SIMULATION,48.55,5
2025-10-15T07:19:02.381209,9076,South Africa,Gauteng,FS-FGA-G01,Madden NFL,SPORTS,57.86,2
2025-10-15T07:19:33.389072,3588,Canada,Alberta,WC-SH-G05,Total War: Warhammer,STRATEGY,54.73,3
2025-10-15T07:23:01.393686,9505,South Africa,Gauteng,FS-FGA-G03,NBA 2K24,SPORTS,57.86,3
2025-10-15T07:29:19.383847,8847,Brazil,Brasília,SF-BUD-G04,Flight Simulator,SIMULATION,59.95,2
2025-10-15T07:30:44.384162,4094,Mexico,Nuevo León,WC-SH-G04,Command & Conquer,STRATEGY,50.6,3
2025-10-15T07:31:10.393614,8200,Australia,Queensland,WC-SH-G01,Mediocre Kingdoms,STRATEGY,38.73,1
2025-10-15T07:39:08.391297,8845,Brazil,Rio de Janeiro,FS-FGA-G01,Madden NFL,SPORTS,60.32,4
2025-10-15T07:40:32.390199,5955,France,Aquitaine,MB-AG-G02,Halo Infinite,ACTION,56.67,1
2025-10-15T07:42:33.382860,7584,China,Beijing,FS-FGA-G03,NBA 2K24,SPORTS,54.56,2
2025-10-15T07:44:56.384846,7574,China,Guangdong,WC-SH-G03,Manganiello Bros.,STRATEGY,28.38,4
2025-10-15T07:48:55.381842,3365,Canada,Ontario,FS-FGA-G03,NBA 2K24,SPORTS,56.07,5
2025-10-15T07:50:47.382293,6469,Italy,Lombardy,SF-BUD-G02,The Sims 5,SIMULATION,48.97,4
2025-10-15T07:51:00.388277,6104,Italy,Tuscany,MB-AG-G01,Shrek Soccer,ACTION,14.22,3
2025-10-15T07:51:28.386063,7565,China,Shanghai,WC-SH-G05,Total War: Warhammer,STRATEGY,57.54,4
2025-10-15T07:55:02.393581,8570,Brazil,Rio de Janeiro,WC-SH-G03,Manganiello Bros.,STRATEGY,28.58,2
2025-10-15T08:02:33.389184,5314,Germany,Berlin,MB-AG-G01,Shrek Soccer,ACTION,14.21,5
2025-10-15T08:07:27.386277,9498,South Africa,Gauteng,MB-AG-G01,Shrek Soccer,ACTION,14.88,4
2025-10-15T08:10:06.384098,7852,China,Beijing,SF-BUD-G04,Flight Simulator,SIMULATION,54.75,1
2025-10-15T08:11:44.393745,8367,Australia,New South Wales,MB-AG-G02,Halo Infinite,ACTION,56.12,2
2025-10-15T08:15:41.382036,7292,Japan,Kyoto,MB-AG-G03,Call of Duty,ACTION,75.47,3
2025-10-15T08:18:07.386754,9653,South Africa,KwaZulu-Natal,MB-AG-G03,Call of Duty,ACTION,65.32,4
2025-10-15T08:21:07.389077,5705,France,Aquitaine,MB-AC-005,Mouse Pad,accessories,19.57,1
2025-10-15T08:21:25.384992,6009,Italy,Lombardy,MB-AG-G04,Assassin's Creed,ACTION,52.86,3
2025-10-15T08:24:30.381278,6346,Italy,Tuscany,WC-SH-G02,World of Cheese,STRATEGY,27.43,2
2025-10-15T08:25:38.386757,7844,China,Shanghai,SF-BUD-G01,Grand Theft Scooter,SIMULATION,45.86,1
2025-10-15T08:27:53.390466,5824,France,Île-de-France,FS-FGA-G02,FIFA 24,SPORTS,60.83,2
2025-10-15T08:28:48.381512,5097,Germany,Berlin,WC-SH-G02,World of Cheese,STRATEGY,23.72,2
2025-10-15T08:31:48.392491,5854,France,Île-de-France,MB-AC-002,Wireless Controller,accessories,65.75,3
2025-10-15T08:32:02.386844,8969,Brazil,Rio de Janeiro,WC-SH-G01,Mediocre Kingdoms,STRATEGY,42.58,5
2025-10-15T08:39:39.390383,5632,France,Provence,MB-AC-002,Wireless Controller,accessories,56.72,1
2025-10-15T08:40:17.381224,7372,Japan,Osaka,SF-BUD-G04,Flight Simulator,SIMULATION,55.03,4
2025-10-15T08:41:39.389316,8199,Australia,Queensland,WC-SH-G03,Manganiello Bros.,STRATEGY,27.73,1
2025-10-15T08:43:36.383344,9817,South Africa,Western Cape,SF-BUD-G04,Flight Simulator,SIMULATION,62.98,1
2025-10-15T08:46:09.390966,5097,Germany,Berlin,FS-FGA-G01,Madden NFL,SPORTS,58.48,2
2025-10-15T08:47:04.385444,7968,China,Guangdong,MB-AG-G04,Assassin's Creed,ACTION,52.3,3
2025-10-15T08:49:15.389145,3955,Canada,Alberta,MB-AG-G01,Shrek Soccer,ACTION,14.24,4
2025-10-15T08:50:46.387051,9050,South Africa,Gauteng,WC-SH-G03,Manganiello Bros.,STRATEGY,31.34,3
2025-10-15T08:51:22.382935,2850,USA,California,MB-AC-005,Mouse Pad,accessories,18.78,1
2025-10-15T08:53:04.388275,7871,China,Shanghai,MB-AC-005,Mouse Pad,accessories,18.51,5
2025-10-15T08:53:53.389349,5759,France,Île-de-France,MB-AC-003,Gaming Keyboard,accessories,137.94,2
2025-10-15T08:56:07.381755,4755,Mexico,Jalisco,FS-FGA-G01,Madden NFL,SPORTS,63.85,2
2025-10-15T08:57:07.388235,1974,USA,New York,MB-AC-004,Gaming Mouse,accessories,53.88,3
2025-10-15T09:00:31.391652,8921,Brazil,São Paulo,FS-FGA-G03,NBA 2K24,SPORTS,62.34,3
2025-10-15T09:01:03.391158,7130,Japan,Tokyo,SF-BUD-G02,The Sims 5,SIMULATION,46.11,5
2025-10-15T09:02:27.386184,4027,Mexico,Mexico City,FS-FGA-G02,FIFA 24,SPORTS,56.81,4
2025-10-15T09:03:14.390994,5243,Germany,Hamburg,FS-FGA-G01,Madden NFL,SPORTS,58.96,5
2025-10-15T09:04:08.386566,4541,Mexico,Mexico City,FS-FGA-G02,FIFA 24,SPORTS,65.12,5
2025-10-15T09:06:23.385674,4062,Mexico,Nuevo León,MB-AC-005,Mouse Pad,accessories,18.15,5
2025-10-15T09:10:51.382706,3116,Canada,Quebec,FS-FGA-G03,NBA 2K24,SPORTS,59.83,5
2025-10-15T09:12:00.383934,8572,Brazil,São Paulo,SF-BUD-G04,Flight Simulator,SIMULATION,55.42,2
2025-10-15T09:12:41.383957,8841,Brazil,Brasília,FS-FGA-G02,FIFA 24,SPORTS,55.43,3
2025-10-15T09:19:36.388689,7224,Japan,Tokyo,MB-AG-G03,Call of Duty,ACTION,75.18,3
2025-10-15T09:21:08.381256,5735,France,Aquitaine,FS-FGA-G01,Madden NFL,SPORTS,62.7,1
2025-10-15T09:21:08.384733,3481,Canada,Ontario,SF-BUD-G02,The Sims 5,SIMULATION,52.31,2
2025-10-15T09:21:21.390873,3094,Canada,Ontario,SF-BUD-G03,Cities: Skylines,SIMULATION,28.38,5
2025-10-15T09:22:30.386034,5470,Germany,Bavaria,FS-FGA-G02,FIFA 24,SPORTS,61.06,3
2025-10-15T09:22:36.381587,3356,Canada,Ontario,WC-SH-G05,Total War: Warhammer,STRATEGY,54.25,3
2025-10-15T09:24:30.386614,6963,UK,England,WC-SH-G03,Manganiello Bros.,STRATEGY,30.19,2
2025-10-15T09:24:47.388724,6579,UK,Scotland,FS-FGA-G02,FIFA 24,SPORTS,65.23,1
2025-10-15T09:27:47.389490,3619,Canada,Ontario,MB-AC-003,Gaming Keyboard,accessories,137.09,3
2025-10-15T09:27:55.387425,3220,Canada,Quebec,WC-SH-G03,Manganiello Bros.,STRATEGY,29.61,4
2025-10-15T09:28:39.392808,6384,Italy,Tuscany,WC-SH-G01,Mediocre Kingdoms,STRATEGY,36.34,4
2025-10-15T09:29:08.393564,4952,Mexico,Nuevo León,FS-FGA-G03,NBA 2K24,SPORTS,56.57,5
2025-10-15T09:32:07.390304,6127,Italy,Tuscany,MB-AG-G04,Assassin's Creed,ACTION,48.72,4
2025-10-15T09:32:43.388891,6450,Italy,Lombardy,MB-AC-004,Gaming Mouse,accessories,46.99,2
2025-10-15T09:35:34.389070,6792,UK,Scotland,FS-FGA-G02,FIFA 24,SPORTS,55.95,4
2025-10-15T09:36:31.384893,8069,Australia,Victoria,MB-AC-003,Gaming Keyboard,accessories,135.41,1
2025-10-15T09:46:56.386163,9299,South Africa,KwaZulu-Natal,MB-AC-003,Gaming Keyboard,accessories,135.67,2
2025-10-15T09:49:16.388164,7315,Japan,Osaka,WC-SH-G05,Total War: Warhammer,STRATEGY,59.31,4
2025-10-15T09:50:47.383964,8564,Brazil,São Paulo,SF-BUD-G03,Cities: Skylines,SIMULATION,29.92,3
2025-10-15T09:53:10.393688,7713,China,Beijing,SF-BUD-G04,Flight Simulator,SIMULATION,64.81,2
2025-10-15T09:53:22.385892,6194,Italy,Tuscany,MB-AC-001,Gaming Headset,accessories,77.32,3
2025-10-15T09:55:35.384637,4441,Mexico,Jalisco,FS-FGA-G03,NBA 2K24,SPORTS,60.62,1
2025-10-15T09:56:11.388390,5666,France,Aquitaine,MB-AC-005,Mouse Pad,accessories,21.03,1
2025-10-15T09:59:58.381157,6487,Italy,Lazio,MB-AC-001,Gaming Headset,accessories,82.8,2
2025-10-15T10:00:00.386480,7646,China,Beijing,MB-AG-G03,Call of Duty,ACTION,75.49,5
2025-10-15T10:03:10.389229,8296,Australia,Victoria,WC-SH-G03,Manganiello Bros.,STRATEGY,31.13,3
2025-10-15T10:04:31.386890,8367,Australia,Queensland,FS-FGA-G01,Madden NFL,SPORTS,59.93,5
2025-10-15T10:05:06.381660,3595,Canada,Quebec,MB-AG-G02,Halo Infinite,ACTION,58.25,4
2025-10-15T10:10:14.390856,7828,China,Guangdong,WC-SH-G03,Manganiello Bros.,STRATEGY,31.57,2
2025-10-15T10:12:47.390761,2299,USA,Florida,MB-AG-G01,Shrek Soccer,ACTION,14.34,1
2025-10-15T10:13:29.386384,5727,France,Aquitaine,MB-AC-005,Mouse Pad,accessories,19.85,3
2025-10-15T10:16:13.387588,5173,Germany,Bavaria,SF-BUD-G01,Grand Theft Scooter,SIMULATION,44.48,5
2025-10-15T10:16:21.382309,7742,China,Guangdong,MB-AG-G03,Call of Duty,ACTION,72.69,5
2025-10-15T10:17:00.387896,8948,Brazil,São Paulo,MB-AC-002,Wireless Controller,accessories,63.13,1
2025-10-15T10:17:13.393013,8252,Australia,Victoria,MB-AG-G02,Halo Infinite,ACTION,65.82,4
